Spectrum Analyzer Data File		
2015/4/29 15:27		
		
Frequency (Hz)	Average Amplitude	Max Amplitude
153.4240723	440.62988	1196.8134
156.1157227	474.39877	1382.9016
158.807373	313.51895	856.3581
161.4990234	179.3741	411.093
164.1906738	295.0043	693.35504
166.8823242	123.20049	193.7259
169.5739746	404.89786	872.5325
172.265625	755.2092	1864.5559
174.9572754	351.81616	633.0753
177.6489258	317.2684	629.40497
180.3405762	195.36142	384.28555
183.0322266	119.85011	286.0853
185.723877	172.89111	349.87686
188.4155273	139.29071	245.46799
191.1071777	116.08277	239.54884
193.7988281	105.069725	209.09656
196.4904785	59.369713	127.89859
199.1821289	89.9539	187.1768
201.8737793	118.93177	163.81267
204.5654297	155.00641	285.04288
207.2570801	215.46016	364.8373
209.9487305	288.332	489.41455
212.6403809	317.9855	480.8206
215.3320312	418.33585	633.5647
218.0236816	249.60846	422.1309
220.715332	247.59326	414.2754
223.4069824	107.23033	169.74666
226.0986328	310.346	774.8001
228.7902832	390.50546	870.98987
231.4819336	170.79851	336.70468
234.173584	288.0599	445.66663
236.8652344	128.45694	284.7044
239.5568848	243.99362	501.06277
242.2485352	320.23764	833.5566
244.9401855	213.91559	283.48206
247.6318359	193.52267	397.25403
250.3234863	409.8486	969.18396
253.0151367	630.05554	1345.5771
255.7067871	604.00415	1271.9496
258.3984375	936.34	1884.4999
261.0900879	481.50134	1013.304
263.7817383	333.3325	648.71893
266.4733887	139.84079	245.097
269.1650391	520.017	1026.9521
271.8566895	488.47183	791.0157
274.5483398	416.99832	903.9187
277.2399902	234.01479	466.52097
279.9316406	256.70267	319.52533
282.623291	487.21777	1188.3864
285.3149414	227.62636	524.32764
288.0065918	149.93231	261.60892
290.6982422	378.57843	904.23566
293.3898926	489.7027	912.1038
296.081543	434.50735	913.3702
298.7731934	671.93286	1657.4165
301.4648438	929.6506	1479.123
304.1564941	264.23685	353.63495
306.8481445	605.6966	1012.63696
309.5397949	711.07434	1350.1414
312.2314453	471.1702	748.5727
314.9230957	540.08655	1067.1294
317.6147461	436.9419	1138.9467
320.3063965	347.91928	540.09076
322.9980469	195.47856	360.23718
325.6896973	323.03357	518.7708
328.3813477	232.00104	276.57864
331.072998	574.1347	982.4122
333.7646484	681.73444	1271.5079
336.4562988	455.12625	1091.506
339.1479492	401.70163	904.4246
341.8395996	824.01135	1374.1599
344.53125	1366.2003	3118.6104
347.2229004	843.86993	1340.5278
349.9145508	480.37827	857.4096
352.6062012	572.86975	1133.3923
355.2978516	598.42883	981.907
357.989502	801.8511	1511.9355
360.6811523	360.14252	486.34027
363.3728027	610.5129	906.3925
366.0644531	609.6833	1141.4263
368.7561035	525.3027	707.1718
371.4477539	509.35434	930.56433
374.1394043	236.15523	405.96747
376.8310547	914.1626	1407.3674
379.5227051	1036.8895	2152.5818
382.2143555	1116.9742	1985.6571
384.9060059	988.84717	1294.3691
387.5976562	1740.525	3147.7876
390.2893066	1041.7129	2219.956
392.980957	599.6895	741.25
395.6726074	625.57056	728.62146
398.3642578	488.5572	807.08484
401.0559082	457.43158	875.4526
403.7475586	618.1409	1144.4114
406.439209	731.8407	1120.2566
409.1308594	1038.1139	2532.039
411.8225098	1156.8453	2509.236
414.5141602	879.06903	1670.3175
417.2058105	1049.8091	1905.7366
419.8974609	892.1653	1526.9105
422.5891113	1383.7042	3670.1768
425.2807617	1468.1934	3568.5447
427.9724121	1406.4238	2132.0706
430.6640625	1436.4996	1971.3131
433.3557129	754.2899	963.5058
436.0473633	839.0243	1530.8354
438.7390137	664.1192	1275.7806
441.4306641	374.07498	690.4896
444.1223145	638.1378	1068.3668
446.8139648	929.50867	2115.643
449.5056152	699.37915	920.0598
452.1972656	868.6043	1738.5187
454.888916	1074.1178	2144.6575
457.5805664	885.1585	1380.0076
460.2722168	765.0105	1169.6066
462.9638672	591.2186	709.8923
465.6555176	1134.4197	2002.4623
468.347168	458.60077	651.3943
471.0388184	1257.5186	2166.582
473.7304688	836.8114	1575.4957
476.4221191	638.143	994.30286
479.1137695	298.0394	706.7583
481.8054199	438.84705	830.8183
484.4970703	523.8617	972.26166
487.1887207	690.8138	1752.756
489.8803711	542.7514	1214.5338
492.5720215	222.73914	420.25348
495.2636719	656.99475	1328.1343
497.9553223	284.23544	384.5073
500.6469727	636.7074	1142.5087
503.338623	541.29956	717.9769
506.0302734	469.5008	785.0038
508.7219238	354.12457	420.26038
511.4135742	811.64545	1264.5837
514.1052246	710.9068	1037.7618
516.796875	1027.5923	1788.1062
519.4885254	1110.6724	1641.4635
522.1801758	625.10126	1384.8844
524.8718262	359.72083	630.1479
527.5634766	580.95435	1278.5458
530.255127	531.52484	655.0122
532.9467773	350.0154	690.8273
535.6384277	291.57852	439.55182
538.3300781	391.4684	773.11847
541.0217285	416.1567	662.32367
543.7133789	758.37726	1119.7621
546.4050293	514.62854	808.8304
549.0966797	970.1586	1603.1666
551.7883301	399.14844	677.1212
554.4799805	593.73816	889.19116
557.1716309	1183.9927	2064.4587
559.8632812	1339.4484	2519.9636
562.5549316	862.3364	1331.7142
565.246582	453.20657	513.28503
567.9382324	543.18524	673.8172
570.6298828	520.0506	740.69653
573.3215332	476.04114	654.5038
576.0131836	242.79999	353.32657
578.704834	412.6225	596.40515
581.3964844	455.69006	685.5089
584.0881348	375.0993	524.14026
586.7797852	281.9669	534.648
589.4714355	509.41953	608.87146
592.1630859	739.6802	901.07965
594.8547363	658.6776	809.8599
597.5463867	510.69614	1097.7476
600.2380371	203.09705	374.31946
602.9296875	586.63666	1312.934
605.6213379	401.85947	573.04504
608.3129883	249.77579	445.45166
611.0046387	290.79733	551.22034
613.6962891	553.6671	1142.5198
616.3879395	517.1555	1092.5626
619.0795898	403.2104	844.3809
621.7712402	454.05487	622.39465
624.4628906	637.9286	925.4807
627.154541	557.3199	905.1148
629.8461914	587.87854	818.6283
632.5378418	366.31226	417.02612
635.2294922	646.73627	1337.4282
637.9211426	453.1354	668.7975
640.612793	245.04367	400.0888
643.3044434	877.00867	1629.1433
645.9960938	1257.1577	2608.2922
648.6877441	1238.7065	1980.4515
651.3793945	615.6931	903.71265
654.0710449	437.00555	933.8576
656.7626953	332.91205	555.5009
659.4543457	503.0168	971.20026
662.1459961	409.91064	1060.9478
664.8376465	344.63974	537.6387
667.5292969	189.74432	304.2161
670.2209473	548.2246	910.87195
672.9125977	486.95016	627.2468
675.604248	776.2692	1464.7389
678.2958984	655.0909	1393.2295
680.9875488	1258.8357	2182.224
683.6791992	607.5022	1217.0503
686.3708496	934.53	2467.4329
689.0625	1094.9115	2112.514
691.7541504	622.69855	1470.8032
694.4458008	413.05496	948.37286
697.1374512	648.31525	970.4468
699.8291016	335.78488	454.1758
702.520752	511.9898	1038.1399
705.2124023	470.97205	655.8131
707.9040527	562.93567	837.01874
710.5957031	1048.1914	1488.8424
713.2873535	756.02374	1363.4171
715.9790039	580.2025	797.01086
718.6706543	276.76846	299.84055
721.3623047	838.0097	1442.08
724.0539551	1091.6884	1566.4036
726.7456055	650.6022	1067.5681
729.4372559	1118.6702	1631.2018
732.1289062	970.4004	1750.9307
734.8205566	1045.7511	1702.9194
737.512207	423.0983	672.4712
740.2038574	460.39877	723.19727
742.8955078	309.1129	401.2071
745.5871582	375.53784	779.07947
748.2788086	888.9251	1651.2272
750.970459	695.6137	891.99817
753.6621094	860.4183	1198.8009
756.3537598	526.9835	1134.31
759.0454102	568.4443	871.56305
761.7370605	848.5046	1226.5508
764.4287109	745.70593	1173.2958
767.1203613	671.4299	1315.6252
769.8120117	733.3334	1258.6472
772.5036621	183.08018	213.93489
775.1953125	614.21216	1117.4492
777.8869629	484.03442	666.95233
780.5786133	464.45795	721.7605
783.2702637	607.80585	1054.0587
785.9619141	471.4635	735.9301
788.6535645	599.50244	1118.5983
791.3452148	733.6544	911.2132
794.0368652	431.37234	840.95807
796.7285156	292.26944	677.67175
799.420166	823.0167	1526.8949
802.1118164	563.7139	1016.81165
804.8034668	697.00116	1191.099
807.4951172	733.5464	1113.2476
810.1867676	767.39526	1861.8589
812.878418	1212.6945	3316.6665
815.5700684	1370.0258	2611.8174
818.2617188	1127.238	2175.8347
820.9533691	694.26117	1241.9777
823.6450195	404.01016	565.2396
826.3366699	439.90756	698.70605
829.0283203	583.2778	887.52466
831.7199707	302.89145	697.5484
834.4116211	568.05444	865.4719
837.1032715	510.1208	780.7639
839.7949219	623.94226	981.15106
842.4865723	389.20575	795.4558
845.1782227	430.00247	530.0381
847.869873	666.1461	976.0468
850.5615234	406.74655	516.0315
853.2531738	673.0042	1152.4762
855.9448242	878.38165	1430.7625
858.6364746	796.0367	1254.4985
861.328125	542.10547	1044.4441
864.0197754	408.66916	1005.97906
866.7114258	576.5724	816.5459
869.4030762	279.5796	359.54398
872.0947266	376.66858	456.62912
874.786377	595.53143	828.10345
877.4780273	467.33618	766.29517
880.1696777	243.32082	393.15845
882.8613281	627.7815	736.4288
885.5529785	622.22455	1026.0769
888.2446289	745.67944	1050.3806
890.9362793	606.57935	958.4403
893.6279297	630.3117	1000.3623
896.3195801	391.87018	640.8351
899.0112305	880.58777	1379.6361
901.7028809	495.44244	1195.7415
904.3945312	1882.8254	4574.8237
907.0861816	1629.7366	3431.405
909.777832	601.64105	906.24695
912.4694824	596.613	765.0705
915.1611328	497.51407	805.3794
917.8527832	341.03955	404.5569
920.5444336	554.3009	889.8714
923.236084	586.83026	894.7935
925.9277344	514.30914	1000.6649
928.6193848	781.4074	1104.9998
931.3110352	665.7229	1528.3087
934.0026855	560.037	838.08673
936.6943359	1027.033	1990.022
939.3859863	1024.7267	1801.9022
942.0776367	1126.1818	1734.8546
944.7692871	561.7378	915.2012
947.4609375	1243.8964	2247.6904
950.1525879	889.07764	2044.8947
952.8442383	962.87146	1564.0779
955.5358887	813.0176	1672.6696
958.2275391	481.01398	646.3141
960.9191895	569.4859	917.15533
963.6108398	501.15833	810.97687
966.3024902	557.35077	900.94684
968.9941406	284.7897	388.85474
971.685791	608.3115	896.2798
974.3774414	656.5465	968.96844
977.0690918	1076.8241	1897.5112
979.7607422	713.90173	1358.8995
982.4523926	777.3382	1451.8009
985.144043	815.31573	1708.798
987.8356934	2240.7563	3322.693
990.5273438	1369.0844	2284.1907
993.2189941	826.7617	1607.9532
995.9106445	848.1425	1562.5139
998.6022949	1289.6506	2200.4072
1001.293945	432.01578	776.89075
1003.985596	541.9254	849.1269
1006.677246	740.90137	1183.0582
1009.368897	1200.5054	1813.3456
1012.060547	881.5186	1731.9957
1014.752197	812.72064	1410.4329
1017.443848	714.3218	1197.225
1020.135498	1109.8823	2041.3553
1022.827148	1148.536	1693.7911
1025.518799	1146.4694	1638.9536
1028.210449	549.6616	1174.9126
1030.9021	1645.9506	2796.8398
1033.59375	1130.3615	1559.1821
1036.2854	1217.8113	1621.6932
1038.977051	892.5237	1266.4337
1041.668701	462.1657	825.066
1044.360352	478.81555	809.7974
1047.052002	997.0002	1402.2277
1049.743652	754.3548	1753.2113
1052.435303	888.02704	1871.0602
1055.126953	1341.1882	1868.1617
1057.818604	1117.9856	2222.5317
1060.510254	684.9253	884.4517
1063.201904	1009.1678	1495.0084
1065.893555	771.33606	1486.122
1068.585205	991.01825	2018.9445
1071.276856	645.87573	1108.0596
1073.968506	916.18396	2381.372
1076.660156	1221.6543	2443.7979
1079.351807	1108.6658	2116.5813
1082.043457	387.5542	700.64746
1084.735107	636.0489	760.9937
1087.426758	794.75354	1272.4819
1090.118408	1336.9706	2623.676
1092.810059	1475.8563	3914.014
1095.501709	1080.128	2347.248
1098.193359	652.1986	1060.7108
1100.88501	774.12585	1256.7037
1103.57666	1124.9047	2356.5288
1106.268311	771.85785	1688.1417
1108.959961	1137.426	2324.806
1111.651611	1444.0288	2621.1978
1114.343262	1397.6191	2215.9363
1117.034912	804.2074	1871.3274
1119.726563	721.21277	1013.4153
1122.418213	1111.7064	2571.2927
1125.109863	982.11005	2146.023
1127.801514	854.4384	1383.8684
1130.493164	1079.8994	2521.347
1133.184815	673.82227	1321.1515
1135.876465	1072.1927	2140.3599
1138.568115	736.9883	1619.1498
1141.259766	703.85345	1038.5784
1143.951416	558.3079	829.1034
1146.643066	1185.694	2511.757
1149.334717	1261.2893	2818.1316
1152.026367	1772.7472	2694.6963
1154.718018	915.1342	2021.3
1157.409668	1308.8018	3038.911
1160.101318	1039.5485	1846.6633
1162.792969	1054.3503	2418.2114
1165.484619	1900.7875	4481.195
1168.17627	1253.709	2861.934
1170.86792	994.078	2128.4282
1173.55957	1517.7448	2394.6548
1176.251221	624.5562	1150.7009
1178.942871	604.9877	1030.0105
1181.634522	569.1317	947.7255
1184.326172	1266.1062	2085.1763
1187.017822	1356.5431	3300.882
1189.709473	1853.5264	3040.6602
1192.401123	1217.098	1728.7012
1195.092773	1936.6031	4367.5557
1197.784424	895.8124	1747.7562
1200.476074	1789.1007	3327.0352
1203.167725	848.7538	1442.5146
1205.859375	1473.8344	2618.7102
1208.551025	1276.6124	2619.266
1211.242676	774.3265	1108.0836
1213.934326	868.5733	1107.4586
1216.625977	755.1902	1139.5039
1219.317627	630.22205	1211.8259
1222.009277	1181.3215	2166.1665
1224.700928	826.1045	1552.5378
1227.392578	959.0002	1308.7893
1230.084229	1409.0923	2047.8159
1232.775879	2243.2595	3999.4995
1235.467529	2026.1084	3143.4463
1238.15918	1493.9963	2208.4773
1240.85083	2169.9116	3852.1736
1243.542481	1760.9358	2798.214
1246.234131	1279.4049	1898.4684
1248.925781	1253.1847	1975.1443
1251.617432	1182.3495	1825.2249
1254.309082	1602.079	3716.6978
1257.000732	1535.9369	3725.9065
1259.692383	844.0927	1244.733
1262.384033	837.00366	1167.5791
1265.075684	609.24786	873.19696
1267.767334	834.1329	1411.9924
1270.458984	1204.8297	2547.8696
1273.150635	615.8243	950.71185
1275.842285	1362.3413	2484.3499
1278.533936	1264.7706	2110.2344
1281.225586	816.2703	1341.0004
1283.917236	436.86313	814.4927
1286.608887	804.11816	1774.7261
1289.300537	1020.3577	1740.8387
1291.992188	1313.3901	2875.3657
1294.683838	1100.7798	2207.2332
1297.375488	806.2777	1102.8416
1300.067139	630.35114	1248.9058
1302.758789	654.95465	1172.2565
1305.45044	962.6364	1361.0345
1308.14209	1234.5065	2358.6228
1310.83374	1580.2362	4340.419
1313.525391	1572.396	3111.9883
1316.217041	1172.4913	2306.071
1318.908691	1115.0873	1592.8021
1321.600342	640.31805	1030.0421
1324.291992	1363.5204	3206.4827
1326.983643	438.96588	793.9579
1329.675293	1281.2399	2514.6667
1332.366943	996.94037	1441.2233
1335.058594	1224.923	3042.0098
1337.750244	1402.9775	2537.1646
1340.441895	1126.0798	1834.5881
1343.133545	1332.1532	2887.0063
1345.825195	486.64856	717.20776
1348.516846	1296.42	3059.7324
1351.208496	1011.6091	1260.5233
1353.900147	385.63577	536.8914
1356.591797	1077.7937	1795.6323
1359.283447	736.4019	1891.7065
1361.975098	1380.6354	1799.2137
1364.666748	1674.4752	3591.0176
1367.358398	973.5051	1717.6471
1370.050049	863.11255	1124.5771
1372.741699	1123.3772	1460.1384
1375.43335	1231.1448	2128.8022
1378.125	488.65784	859.00287
1380.81665	1211.5613	1928.8484
1383.508301	780.6519	1666.678
1386.199951	636.4314	912.1738
1388.891602	1122.8325	1392.684
1391.583252	647.98016	1196.4822
1394.274902	533.2037	587.1145
1396.966553	763.0067	1014.1763
1399.658203	998.525	2125.1775
1402.349854	1174.8241	1501.1823
1405.041504	419.97937	546.915
1407.733154	764.4453	916.1727
1410.424805	698.0684	774.62506
1413.116455	1266.6475	1721.3219
1415.808106	873.30743	1555.2552
1418.499756	1138.3212	1578.2968
1421.191406	948.54065	2235.72
1423.883057	1129.4923	1703.434
1426.574707	849.50543	1240.6979
1429.266357	754.4981	1066.5261
1431.958008	999.68616	1485.3231
1434.649658	992.92535	2590.6543
1437.341309	736.8808	1442.8967
1440.032959	717.1536	1046.9908
1442.724609	1519.1628	2116.994
1445.41626	1208.1665	2255.1272
1448.10791	767.2455	1152.1241
1450.799561	883.47144	1835.458
1453.491211	1335.546	2116.966
1456.182861	880.30005	1252.49
1458.874512	1405.1659	2673.8342
1461.566162	817.7286	1607.5537
1464.257813	1077.3295	1892.0789
1466.949463	1668.8059	2916.3296
1469.641113	1430.3843	2429.5012
1472.332764	1032.3447	1846.0505
1475.024414	657.03015	1001.4019
1477.716065	1290.4026	2933.3665
1480.407715	1159.0144	1878.8215
1483.099365	632.98456	1033.8876
1485.791016	553.0851	1228.7123
1488.482666	868.2303	1235.7284
1491.174316	648.8592	1145.8978
1493.865967	1488.1157	2214.2144
1496.557617	1377.772	2187.9412
1499.249268	1360.29	2117.5403
1501.940918	756.3342	1362.0771
1504.632568	995.6657	2266.0313
1507.324219	598.6548	990.5552
1510.015869	562.9225	784.9487
1512.70752	712.84143	1132.372
1515.39917	1072.8942	2121.2556
1518.09082	744.4053	1136.0474
1520.782471	400.80203	689.70807
1523.474121	409.5264	775.09064
1526.165772	1016.66016	2056.1238
1528.857422	797.04565	1278.959
1531.549072	778.09216	1863.0901
1534.240723	451.25613	1017.7327
1536.932373	610.1045	971.31305
1539.624023	716.6293	1351.0083
1542.315674	1012.8671	1619.6036
1545.007324	1351.1621	2424.8289
1547.698975	1401.6162	2355.182
1550.390625	742.5145	1288.1002
1553.082275	1248.4634	2737.351
1555.773926	865.9752	1361.1063
1558.465576	455.643	900.7845
1561.157227	736.554	1638.1617
1563.848877	525.087	1020.5661
1566.540527	533.829	1089.3396
1569.232178	217.6402	303.9825
1571.923828	711.03467	976.077
1574.615479	376.44205	753.0594
1577.307129	284.14154	472.58005
1579.998779	388.05597	649.9468
1582.69043	457.24326	821.3446
1585.38208	645.48474	1057.4419
1588.073731	365.80826	547.57446
1590.765381	920.4681	1558.5065
1593.457031	659.7947	952.42676
1596.148682	788.71094	1631.2474
1598.840332	1119.188	2788.928
1601.531982	926.2382	1632.9283
1604.223633	944.66425	1299.8756
1606.915283	312.88364	623.7985
1609.606934	572.3062	797.4068
1612.298584	751.33405	1616.1224
1614.990234	632.2824	871.4946
1617.681885	731.9791	1230.4059
1620.373535	666.0576	1272.1809
1623.065186	944.0693	1797.4248
1625.756836	1083.8287	2467.0037
1628.448486	571.34076	916.64154
1631.140137	707.4071	1500.3419
1633.831787	1000.03357	2428.3333
1636.523438	827.92255	1565.4595
1639.215088	392.01575	999.131
1641.906738	746.6367	1703.5093
1644.598389	386.60217	589.24866
1647.290039	416.11526	642.81824
1649.98169	613.99506	1226.8982
1652.67334	315.67526	520.7257
1655.36499	593.19214	1706.8369
1658.056641	592.3744	1059.5624
1660.748291	279.55768	402.97638
1663.439941	719.2172	1418.6029
1666.131592	735.7181	1591.5804
1668.823242	469.68555	1025.7435
1671.514893	859.4333	1550.3405
1674.206543	1085.79	2800.7195
1676.898193	1107.9851	2015.7301
1679.589844	1062.056	2535.9302
1682.281494	744.0679	1327.4147
1684.973145	683.8135	1621.1732
1687.664795	970.28265	1844.0065
1690.356445	608.88464	1416.7322
1693.048096	288.0346	729.8288
1695.739746	417.5221	830.0779
1698.431397	314.9997	679.8031
1701.123047	292.8368	476.06497
1703.814697	307.97488	842.41223
1706.506348	983.64453	2294.943
1709.197998	631.7589	1778.095
1711.889648	627.92004	1315.2853
1714.581299	819.2448	2215.8093
1717.272949	620.7869	1158.4943
1719.9646	641.0833	1506.039
1722.65625	333.18582	528.51117
1725.3479	887.0998	2099.609
1728.039551	481.17773	853.79834
1730.731201	700.88055	1529.7755
1733.422852	551.1103	1325.286
1736.114502	266.65356	571.4964
1738.806152	852.10046	1856.149
1741.497803	360.59918	581.9931
1744.189453	867.73114	1715.5815
1746.881104	832.4715	1819.227
1749.572754	721.84174	1419.6733
1752.264404	432.32126	824.23706
1754.956055	597.7101	819.1478
1757.647705	548.35516	842.79614
1760.339356	733.77185	1577.8956
1763.031006	446.70087	860.79785
1765.722656	614.59674	1076.2048
1768.414307	466.69507	851.64667
1771.105957	254.29002	596.114
1773.797607	1165.0377	2266.0317
1776.489258	766.8914	1387.6918
1779.180908	651.2954	1530.841
1781.872559	748.6824	1518.9779
1784.564209	215.88776	387.66022
1787.255859	732.5043	1433.1008
1789.94751	746.6161	1753.009
1792.63916	431.77927	799.6069
1795.330811	479.60666	1296.0933
1798.022461	921.08746	1935.6205
1800.714111	573.1346	912.8089
1803.405762	508.13217	931.4001
1806.097412	452.18512	734.95435
1808.789063	525.76825	1374.2036
1811.480713	269.15192	495.86923
1814.172363	287.40408	448.09418
1816.864014	381.366	919.5527
1819.555664	458.71964	1087.3964
1822.247315	244.72472	358.6202
1824.938965	367.00412	846.9613
1827.630615	628.8964	1216.2167
1830.322266	364.88922	503.2962
1833.013916	464.63345	1082.7551
1835.705566	527.52325	1388.0426
1838.397217	554.59467	1275.3557
1841.088867	334.38974	575.15735
1843.780518	955.7852	2423.9053
1846.472168	709.90674	1886.3044
1849.163818	608.46173	1337.7712
1851.855469	216.03424	513.37695
1854.547119	634.0769	1120.9996
1857.23877	199.01952	326.4021
1859.93042	475.1913	1284.6194
1862.62207	375.1189	876.21826
1865.313721	77.70304	142.67758
1868.005371	830.3647	2145.2517
1870.697022	353.43088	696.42316
1873.388672	290.2879	748.8306
1876.080322	219.91411	384.88867
1878.771973	784.309	2011.1804
1881.463623	489.79404	921.2957
1884.155273	917.19727	2170.1824
1886.846924	509.4334	1413.3351
1889.538574	294.78284	417.7226
1892.230225	391.7964	844.05206
1894.921875	525.65784	1337.4539
1897.613525	194.50862	445.07922
1900.305176	293.3569	699.6844
1902.996826	306.50815	411.88174
1905.688477	243.00323	368.81647
1908.380127	479.114	1131.2781
1911.071777	217.96654	359.0574
1913.763428	475.4508	1209.623
1916.455078	793.13446	2221.1492
1919.146729	317.11014	773.5203
1921.838379	857.7718	2282.505
1924.530029	652.94434	1691.7399
1927.22168	585.50256	1369.7017
1929.91333	163.45566	414.24088
1932.604981	307.54135	602.637
1935.296631	350.3566	674.4964
1937.988281	232.62892	387.29395
1940.679932	432.75	740.65436
1943.371582	586.4988	1332.1943
1946.063232	424.40192	1127.6973
1948.754883	278.9437	546.4845
1951.446533	622.8414	1551.7214
1954.138184	142.30536	238.9036
1956.829834	458.54758	710.42975
1959.521484	156.75407	278.20645
1962.213135	752.9355	1856.4768
1964.904785	795.49817	2125.68
1967.596436	392.57178	800.2474
1970.288086	299.31128	477.32175
1972.979736	450.65775	844.34143
1975.671387	239.40042	603.43066
1978.363037	250.20901	476.06223
1981.054688	444.80072	1054.0343
1983.746338	204.94131	341.72128
1986.437988	645.6675	1585.9177
1989.129639	326.11465	707.0288
1991.821289	662.9235	1613.5073
1994.51294	835.8275	1974.9497
1997.20459	1006.6985	2327.9639
1999.89624	237.90173	540.4891
2002.587891	224.08968	341.5968
2005.279541	1037.142	2539.5063
2007.971191	566.0038	1463.151
2010.662842	140.19878	187.0024
2013.354492	314.3934	609.4939
2016.046143	563.1186	1369.5454
2018.737793	504.25296	1142.979
2021.429443	274.82196	543.63885
2024.121094	329.73853	649.8702
2026.812744	569.1731	1080.9026
2029.504395	377.99905	926.0723
2032.196045	388.27338	594.78827
2034.887695	610.77014	1223.9836
2037.579346	361.38345	633.23346
2040.270996	162.76675	310.14655
2042.962647	663.56305	1259.1055
2045.654297	654.0338	1503.5681
2048.345947	408.4571	757.2569
2051.037598	357.4772	537.5622
2053.729248	235.1835	331.2764
2056.420898	272.1854	547.2603
2059.112549	261.33066	408.84903
2061.804199	489.72708	1250.785
2064.49585	184.13226	312.62866
2067.1875	363.2323	735.78564
2069.87915	207.21548	268.88004
2072.570801	345.12714	712.6026
2075.262451	181.94171	212.79996
2077.954102	319.43982	396.15494
2080.645752	365.49054	772.8656
2083.337402	187.59366	411.00592
2086.029053	414.121	925.8438
2088.720703	535.7992	1333.2283
2091.412354	677.7836	1863.4717
2094.104004	606.7485	1566.566
2096.795654	630.50555	1216.7802
2099.487305	382.7266	1028.6442
2102.178955	326.32397	759.152
2104.870606	227.33963	370.91904
2107.562256	238.84988	335.07852
2110.253906	845.10944	1929.9188
2112.945557	695.8434	1432.224
2115.637207	507.9694	1361.2611
2118.328857	502.72833	1027.1471
2121.020508	245.59404	322.59653
2123.712158	292.32776	371.2454
2126.403809	436.43546	968.2355
2129.095459	592.80066	1418.2573
2131.787109	681.2795	1592.4033
2134.47876	342.96094	517.98334
2137.17041	432.15857	974.4475
2139.862061	739.9856	1786.4309
2142.553711	267.956	498.06494
2145.245361	735.45	1524.1891
2147.937012	563.76166	1182.0494
2150.628662	625.8926	1737.678
2153.320313	419.27087	813.0524
2156.011963	325.2405	593.34204
2158.703613	269.5727	381.95648
2161.395264	479.84772	859.0128
2164.086914	247.29239	338.90448
2166.778565	323.1497	518.1265
2169.470215	279.64297	549.89154
2172.161865	580.84717	1156.2299
2174.853516	257.99387	411.1468
2177.545166	638.4338	1258.0902
2180.236816	683.78937	1676.6199
2182.928467	426.94977	995.4405
2185.620117	856.8076	2016.9884
2188.311768	423.00467	963.4764
2191.003418	420.7749	984.6844
2193.695068	422.28088	976.2203
2196.386719	445.7595	1091.277
2199.078369	406.4874	793.2008
2201.77002	387.10422	855.0646
2204.46167	330.63684	497.56693
2207.15332	418.84735	861.9506
2209.844971	287.3799	428.63974
2212.536621	433.85013	988.52435
2215.228272	504.31305	1252.4204
2217.919922	368.21808	939.5767
2220.611572	534.2093	1104.37
2223.303223	543.3583	1183.8572
2225.994873	675.07745	1766.18
2228.686523	282.83127	494.32053
2231.378174	359.62296	614.8133
2234.069824	410.904	728.8631
2236.761475	534.5737	1314.887
2239.453125	280.1537	663.0167
2242.144775	321.17	710.74866
2244.836426	333.57053	618.577
2247.528076	268.36276	617.1056
2250.219727	434.70688	856.29346
2252.911377	173.02403	280.16852
2255.603027	356.63205	874.5959
