Spectrum Analyzer Data File		
2015/4/14 18:24		
		
Frequency (Hz)	Average Amplitude	Max Amplitude
1014.752197	591.54126	855.1446
1017.443848	481.99866	690.4527
1020.135498	736.31793	833.8814
1022.827148	419.691	636.235
1025.518799	459.6844	867.15106
1028.210449	349.61435	554.89575
1030.9021	894.0299	1163.0444
1033.59375	669.1758	888.4599
1036.2854	584.6865	675.49335
1038.977051	686.4759	1195.5739
1041.668701	615.8958	885.0553
1044.360352	448.10443	811.34015
1047.052002	800.60156	1325.1432
1049.743652	698.5724	780.8407
1052.435303	859.8788	1258.6213
1055.126953	612.6409	951.9402
1057.818604	664.2514	1237.7211
1060.510254	434.29047	724.7044
1063.201904	548.1668	885.807
1065.893555	637.96155	838.8724
1068.585205	906.9801	1061.0242
1071.276856	526.79474	740.9436
1073.968506	599.1705	694.24146
1076.660156	625.3456	906.86487
1079.351807	687.12244	1091.1454
1082.043457	808.57544	1151.5063
1084.735107	575.5552	1005.27734
1087.426758	561.05475	789.2576
1090.118408	834.2501	1188.0004
1092.810059	577.21643	1082.6802
1095.501709	487.01727	694.86615
1098.193359	493.6792	765.3465
1100.88501	836.0633	1111.3268
1103.57666	547.25574	867.91235
1106.268311	545.1008	765.2919
1108.959961	387.5497	698.0843
1111.651611	363.28687	483.73105
1114.343262	579.1726	889.34436
1117.034912	342.25714	887.72266
1119.726563	534.63477	966.0521
1122.418213	410.29733	626.60974
1125.109863	475.55948	814.9522
1127.801514	347.55612	608.1024
1130.493164	873.1302	1724.3248
1133.184815	665.3319	1269.2064
1135.876465	1098.3033	2381.0542
1138.568115	1018.37915	1607.7937
1141.259766	272.8669	600.58295
1143.951416	869.4778	1528.5962
1146.643066	488.9627	1003.09906
1149.334717	520.20026	1001.40546
1152.026367	394.1059	577.57935
1154.718018	516.3541	879.114
1157.409668	730.41144	1261.5503
1160.101318	744.19196	1046.5529
1162.792969	543.9734	839.7305
1165.484619	658.63135	1093.6268
1168.17627	446.07217	610.0347
1170.86792	545.44147	767.515
1173.55957	420.0047	726.0352
1176.251221	341.7668	370.11368
1178.942871	738.31714	984.3402
1181.634522	803.5708	1164.8962
1184.326172	652.1714	1507.5496
1187.017822	948.01294	1611.5706
1189.709473	451.93622	658.2504
1192.401123	417.1269	823.4447
1195.092773	760.4749	827.32477
1197.784424	398.39087	672.4628
1200.476074	614.5929	1195.6598
1203.167725	600.20764	878.91724
1205.859375	540.4451	901.10284
1208.551025	279.48422	676.21924
1211.242676	456.59976	696.6367
1213.934326	350.81168	795.8794
1216.625977	464.28528	534.08496
1219.317627	532.9506	1100.5052
1222.009277	755.0941	1144.5502
1224.700928	534.5086	869.7015
1227.392578	439.76526	1055.7086
1230.084229	451.57852	705.8759
1232.775879	473.3199	695.8211
1235.467529	364.74152	526.78296
1238.15918	360.78253	510.62836
1240.85083	282.68265	617.3903
1243.542481	561.5312	775.9053
1246.234131	424.79333	631.6418
1248.925781	449.9192	862.8633
1251.617432	376.98596	584.07477
1254.309082	510.71222	1102.9921
1257.000732	418.12164	596.5468
1259.692383	346.1376	496.08163
1262.384033	407.391	535.1065
1265.075684	486.66708	621.00494
1267.767334	380.01846	421.9546
1270.458984	288.3404	461.14355
1273.150635	434.32813	704.1121
1275.842285	411.4714	590.378
1278.533936	345.94403	529.81683
1281.225586	278.2153	406.97034
1283.917236	361.47778	577.3677
1286.608887	475.08292	664.7773
1289.300537	417.3346	446.6504
1291.992188	377.83008	621.3885
1294.683838	539.0743	1016.8472
1297.375488	445.68295	770.2631
1300.067139	528.01105	860.0844
1302.758789	300.11914	660.33704
1305.45044	558.19604	886.4228
1308.14209	329.1723	498.20038
1310.83374	478.25732	662.1036
1313.525391	290.0724	367.59134
1316.217041	702.3487	1165.3766
1318.908691	531.27576	835.3808
1321.600342	229.43037	427.39786
1324.291992	594.6736	765.20734
1326.983643	479.65884	597.735
1329.675293	438.6538	586.2671
1332.366943	591.34283	857.15735
1335.058594	600.1457	904.17535
1337.750244	255.32057	433.10483
1340.441895	361.2932	524.59094
1343.133545	473.46506	1024.0074
1345.825195	240.87474	525.2243
1348.516846	510.3401	846.91235
1351.208496	369.50693	809.77563
1353.900147	493.9127	959.929
1356.591797	552.6515	1195.7385
1359.283447	611.05286	1187.7057
1361.975098	370.00058	581.6056
1364.666748	486.88812	729.3282
1367.358398	460.81934	908.42725
1370.050049	362.67502	430.42355
1372.741699	532.7449	765.4923
1375.43335	497.5022	656.15656
1378.125	530.17365	774.55206
1380.81665	393.31442	610.3151
1383.508301	356.261	656.5101
1386.199951	374.5877	596.411
1388.891602	358.26346	807.60284
1391.583252	367.71893	474.86945
1394.274902	527.89557	690.9037
1396.966553	443.44547	663.50085
1399.658203	503.00513	743.76263
1402.349854	619.36237	1138.6024
1405.041504	438.73215	695.9517
1407.733154	473.49136	619.6293
1410.424805	645.1574	958.818
1413.116455	388.06256	665.158
1415.808106	268.09894	509.9573
1418.499756	412.29892	624.3592
1421.191406	449.5184	730.93896
1423.883057	324.29813	478.01343
1426.574707	276.794	361.75876
1429.266357	187.21782	328.80682
1431.958008	553.6056	851.6796
1434.649658	661.7113	880.9586
1437.341309	478.04	812.4052
1440.032959	647.9227	937.20135
1442.724609	638.6889	799.5047
1445.41626	425.28668	795.12244
1448.10791	305.91217	473.82358
1450.799561	384.6621	679.06134
1453.491211	681.48553	1389.3835
1456.182861	422.67776	554.9831
1458.874512	273.1977	583.4158
1461.566162	385.0396	815.9032
1464.257813	323.93903	575.2381
1466.949463	396.56577	639.27893
1469.641113	554.1667	997.3376
1472.332764	512.94794	761.95447
1475.024414	594.8784	805.57025
1477.716065	390.90945	517.9473
1480.407715	498.38327	668.2783
1483.099365	353.07117	551.5586
1485.791016	440.99545	792.36444
1488.482666	635.13745	877.20135
1491.174316	502.28452	668.4586
1493.865967	599.6777	865.7846
1496.557617	497.4803	673.1801
1499.249268	408.81128	544.9181
1501.940918	511.70157	858.4416
1504.632568	546.68646	980.7208
1507.324219	586.3341	782.67676
1510.015869	489.09174	689.919
1512.70752	474.50076	791.4455
1515.39917	635.63605	1033.8762
1518.09082	573.7067	895.2818
1520.782471	597.1608	922.96533
1523.474121	851.1603	1215.9446
1526.165772	841.619	1315.1548
1528.857422	595.2994	997.2749
1531.549072	509.41986	722.491
1534.240723	619.84155	868.6964
1536.932373	535.9371	810.80145
1539.624023	396.4242	557.1502
1542.315674	457.80997	660.2268
1545.007324	488.3494	626.1581
1547.698975	536.0792	601.35986
1550.390625	546.57336	764.23883
1553.082275	473.95828	744.03125
1555.773926	550.9824	712.14075
1558.465576	452.96152	645.48615
1561.157227	458.9932	927.9861
1563.848877	425.43872	773.5443
1566.540527	372.01315	716.4725
1569.232178	203.67943	284.25717
1571.923828	611.31824	1181.0388
1574.615479	556.93494	791.0734
1577.307129	480.21387	970.48004
1579.998779	484.60562	600.1898
1582.69043	316.80795	498.0929
1585.38208	280.6131	601.3685
1588.073731	383.4184	556.94507
1590.765381	473.26147	806.6468
1593.457031	361.3017	559.1078
1596.148682	683.98535	1022.19946
1598.840332	432.69495	532.72375
1601.531982	567.51996	720.955
1604.223633	324.22934	503.07626
1606.915283	401.80432	562.4364
1609.606934	465.6807	634.90094
1612.298584	312.43683	436.43643
1614.990234	519.9542	733.6015
1617.681885	351.30573	614.3413
1620.373535	420.8054	826.3103
1623.065186	459.47708	692.882
1625.756836	464.39044	677.68634
1628.448486	467.91245	1007.5573
1631.140137	392.03494	434.62823
1633.831787	315.3504	525.52527
1636.523438	285.22183	407.36868
1639.215088	326.07288	588.61066
1641.906738	298.15567	533.3225
1644.598389	565.4491	824.352
1647.290039	395.02747	717.78314
1649.98169	314.9492	386.50986
1652.67334	564.37915	736.2444
1655.36499	327.3507	741.6455
1658.056641	333.20172	606.54297
1660.748291	337.92053	541.494
1663.439941	291.87183	339.41977
1666.131592	414.21555	718.9625
1668.823242	376.67053	491.34158
1671.514893	268.70514	608.0316
1674.206543	608.705	721.7234
1676.898193	450.10822	888.4896
1679.589844	373.1244	499.70142
1682.281494	609.8167	1016.856
1684.973145	534.30945	765.09955
1687.664795	340.98126	658.8071
1690.356445	451.98685	589.1146
1693.048096	598.83246	980.64996
1695.739746	494.0174	639.96124
1698.431397	444.87164	532.86346
1701.123047	278.28125	436.8372
1703.814697	409.47592	717.3484
1706.506348	367.9605	508.49854
1709.197998	280.48083	442.1375
1711.889648	378.38388	494.3266
1714.581299	328.21036	555.4323
1717.272949	425.73553	686.3773
1719.9646	341.217	585.13763
1722.65625	181.23424	216.45193
1725.3479	315.50494	429.87073
1728.039551	245.92418	437.79715
1730.731201	383.59207	625.52686
1733.422852	233.78572	543.44476
1736.114502	435.5792	635.4799
1738.806152	434.575	683.3345
1741.497803	302.5657	433.15488
1744.189453	381.17142	607.95013
1746.881104	288.832	510.22772
1749.572754	380.25272	482.91418
1752.264404	261.7152	471.0983
1754.956055	385.70093	691.5063
1757.647705	567.4686	960.93097
1760.339356	316.591	574.56995
1763.031006	497.1709	662.03064
1765.722656	372.8769	551.902
1768.414307	489.31476	870.2064
1771.105957	563.9906	1071.4423
1773.797607	916.38513	1575.5862
1776.489258	720.367	1051.2996
1779.180908	475.79584	775.5749
1781.872559	429.4782	617.7777
1784.564209	137.2092	255.40915
1787.255859	267.2508	340.42374
1789.94751	511.2762	792.33136
1792.63916	304.9611	447.75577
1795.330811	412.2622	731.8391
1798.022461	330.2902	557.3461
1800.714111	432.60938	706.34283
1803.405762	393.34314	568.20166
1806.097412	324.1241	406.96802
1808.789063	386.26245	651.8899
1811.480713	218.54932	364.22067
1814.172363	476.41046	846.13116
1816.864014	325.75464	559.793
1819.555664	477.99664	601.8864
1822.247315	436.83478	582.0264
1824.938965	569.07764	899.935
1827.630615	347.15128	483.1919
1830.322266	473.97894	674.5464
1833.013916	468.89407	698.544
1835.705566	404.64426	556.1427
1838.397217	215.96458	257.11057
1841.088867	396.3525	564.757
1843.780518	341.18646	659.10944
1846.472168	297.42084	448.15814
1849.163818	330.1863	609.80914
1851.855469	424.57623	532.7817
1854.547119	255.80621	340.66846
1857.23877	416.2781	577.82983
1859.93042	422.08884	571.8053
1862.62207	516.61383	784.8548
1865.313721	286.80618	462.39398
1868.005371	382.4437	581.725
1870.697022	388.22388	563.21924
1873.388672	493.96384	595.9792
1876.080322	416.17786	676.1827
1878.771973	146.28754	234.85655
1881.463623	302.6182	426.62457
1884.155273	353.33948	561.68365
1886.846924	230.27634	379.32953
1889.538574	276.70038	660.80884
1892.230225	450.36688	670.8652
1894.921875	367.70285	748.8199
1897.613525	434.16403	982.42847
1900.305176	695.1652	931.8133
1902.996826	194.78244	247.6844
1905.688477	420.89514	626.54517
1908.380127	406.6333	522.8644
1911.071777	254.46208	419.1779
1913.763428	375.13428	566.18286
1916.455078	365.224	464.44366
1919.146729	314.3673	553.5503
1921.838379	518.53467	981.72003
1924.530029	503.20267	650.73236
1927.22168	412.51715	1168.2406
1929.91333	348.05426	439.58365
1932.604981	352.8588	547.239
1935.296631	408.29376	548.8793
1937.988281	248.67279	426.3105
1940.679932	361.4124	391.8184
1943.371582	345.729	459.75842
1946.063232	611.7514	986.24854
1948.754883	478.54108	593.04785
1951.446533	418.69376	565.5893
1954.138184	231.30795	283.34326
1956.829834	597.81616	1228.0369
1959.521484	370.01483	549.81226
1962.213135	517.87775	614.0143
1964.904785	297.50613	711.28577
1967.596436	394.139	719.98157
1970.288086	450.41922	519.06964
1972.979736	473.7691	769.597
1975.671387	417.57684	633.4084
1978.363037	535.5942	954.5958
1981.054688	511.22104	831.56036
1983.746338	431.01263	632.1022
1986.437988	358.3379	850.0075
1989.129639	473.7841	706.45496
1991.821289	490.63147	697.35345
1994.51294	362.9695	773.2595
1997.20459	309.53125	590.6832
1999.89624	317.43146	420.8238
2002.587891	366.05856	745.2098
2005.279541	342.76794	526.43195
2007.971191	456.98	677.34344
2010.662842	375.34344	668.3751
2013.354492	461.6544	687.48914
2016.046143	250.59021	558.4386
2018.737793	386.9335	509.2621
2021.429443	455.18878	540.49884
2024.121094	276.72974	358.17792
2026.812744	468.57047	731.8806
2029.504395	345.2411	514.0461
2032.196045	224.00833	410.81665
2034.887695	186.84807	385.7724
2037.579346	311.4513	611.6121
2040.270996	263.419	380.953
2042.962647	476.70502	866.6552
2045.654297	485.57596	770.51294
2048.345947	504.66406	1046.7289
2051.037598	334.7903	709.2496
2053.729248	446.52927	579.0188
2056.420898	585.4218	795.189
2059.112549	539.89465	845.86206
2061.804199	707.0824	1514.3269
2064.49585	437.84534	745.26556
2067.1875	429.94806	601.9894
2069.87915	529.1132	1064.6508
2072.570801	522.2291	1120.223
2075.262451	335.3234	595.4878
2077.954102	608.28265	1393.0494
2080.645752	248.5942	582.6576
2083.337402	445.52835	670.09576
2086.029053	600.76556	931.8589
2088.720703	335.69348	427.94028
2091.412354	450.4726	822.81665
2094.104004	316.46057	593.95654
2096.795654	584.89136	970.05975
2099.487305	537.3555	780.8456
2102.178955	569.7324	961.0764
2104.870606	606.75116	1396.8137
2107.562256	525.2179	980.5866
2110.253906	369.7843	762.983
2112.945557	624.45844	1114.8516
2115.637207	498.73734	1091.5935
2118.328857	404.6471	922.71545
2121.020508	379.22784	575.54535
2123.712158	384.40762	626.16296
2126.403809	436.1495	1147.6752
2129.095459	460.3477	1063.6569
2131.787109	421.5574	948.65845
2134.47876	623.23566	1334.7651
2137.17041	532.9513	1003.17633
2139.862061	720.2324	1044.6321
2142.553711	431.3106	611.6317
2145.245361	490.6261	733.63855
2147.937012	576.00775	1303.4952
2150.628662	469.40854	716.32074
2153.320313	236.66977	464.02466
2156.011963	510.29535	809.44147
2158.703613	630.15533	960.4696
2161.395264	272.77084	601.0331
2164.086914	380.40677	632.8684
2166.778565	337.34314	657.2406
2169.470215	232.81221	442.5355
2172.161865	415.12323	544.0739
2174.853516	262.2156	537.29095
2177.545166	385.44125	585.35126
2180.236816	583.54553	1012.49207
2182.928467	322.13483	527.70593
2185.620117	467.44553	789.1488
2188.311768	449.88937	1019.76324
2191.003418	494.71884	641.04126
2193.695068	512.19904	1035.1683
2196.386719	311.53937	436.96597
2199.078369	367.34985	664.2191
2201.77002	482.78506	645.1103
2204.46167	295.1734	557.5306
2207.15332	491.56143	855.05115
2209.844971	484.23178	901.9367
2212.536621	321.1008	467.78772
2215.228272	365.41263	648.09296
2217.919922	624.3581	1136.6688
2220.611572	355.17664	414.01306
2223.303223	528.34735	1009.99896
2225.994873	220.28229	508.52383
2228.686523	156.08409	256.1048
2231.378174	362.3561	529.0729
2234.069824	641.4438	1018.60876
2236.761475	269.51398	547.58154
2239.453125	362.89835	1012.9624
2242.144775	371.0495	565.848
2244.836426	380.90057	486.37976
2247.528076	517.97504	1120.5367
2250.219727	541.87476	556.3766
2252.911377	295.8249	335.62726
2255.603027	574.1254	989.37744
2258.294678	241.47792	524.3253
2260.986328	463.66928	729.06024
2263.677979	237.17873	347.69955
2266.369629	283.07852	340.54398
2269.061279	443.20358	845.96484
2271.75293	385.295	797.4613
2274.44458	305.77414	557.9332
2277.136231	353.62027	695.2396
2279.827881	447.90775	886.4733
2282.519531	482.4528	977.2406
2285.211182	391.62924	698.50214
2287.902832	475.1285	687.1673
2290.594482	283.3005	546.1732
